Date,y,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater,ds,weekday,is_weekend,temperature
2014-03-22,18276.41354980813,401.8586481464274,352.06519699115626,661.158803119823,0.0,330.3677986348123,933.0543541788429,130.5675950035824,316.1419908448122,5021.634812356568,2014-03-22,5,1,0
2014-03-23,12097.215624283384,393.9883986595668,315.7691453135049,687.6654610829024,0.2180579216354344,0.0,0.0,21.616381036963602,83.71998318236108,5067.364332248405,2014-03-23,6,1,0
2014-03-24,15191.939706380432,415.7166649571985,335.4217777215169,599.1559320967401,0.0035335689045936,323.9773142572366,0.1081081081081081,9.168622741570992,58.2371860806969,5011.018333333333,2014-03-24,0,0,0
2014-03-25,15269.112147682059,439.24563960190403,391.42996092390365,617.2134905655713,36.894999999999996,0.0033726812816188,980.2425990796401,27.1160953978907,186.79473790510966,5079.614855860017,2014-03-25,1,0,0
2014-03-26,16476.159890557126,455.58811713910114,409.16763009048225,805.5746080825613,0.13711816237765279,661.4430883024656,0.0,0.0,338.15695567183116,5043.990399169324,2014-03-26,2,0,0
2014-03-27,15991.24223653998,381.1756285705817,337.0159345835373,710.2288166059476,4.0791280641698,0.0,8.533333333333333,48.87564102564103,303.3339552458829,5038.26782644448,2014-03-27,3,0,0
2014-03-28,14010.76545490474,351.8597438566245,353.4568270641135,609.4100311242386,17.404018833014156,285.5131146369354,964.0364691625925,9.494478852695334,46.84673701706318,5034.9598451910415,2014-03-28,4,0,0
2014-03-29,11448.593222167203,306.61333333333334,369.1839919677766,572.0690233899638,0.0,0.0,0.0,0.0,1.455,5249.666288303996,2014-03-29,5,1,0
2014-03-30,12098.214587132834,465.6849708909467,372.23751077298886,544.9449252224537,0.1736936936936936,0.0,2.6383333333333336,35.83439004072566,135.8825381753319,4023.0464212413403,2014-03-30,6,1,0
2014-03-31,13421.876432098283,402.81748925205466,402.69453438250036,725.8346604019043,1.8827182734415329,289.0216913544408,0.0,36.15353334628643,127.62879772703158,4254.178539974097,2014-03-31,0,0,0
2014-04-01,13620.19593797406,392.66124324936806,405.9493418739315,678.6969177608183,184.89660776818545,292.2044858357789,0.0,30.036970229717717,237.81685501504109,3450.918837340247,2014-04-01,1,0,0
2014-04-02,12536.829995762275,438.279430856372,408.286094878868,673.0372933085555,60.591857345354654,0.0,0.6198122477994521,0.0,243.90641958053752,4078.7651991553516,2014-04-02,2,0,0
2014-04-03,15137.451974669897,416.9172627218587,367.7646928151289,766.6947572371852,69.73595658218721,314.5502992131471,957.6283333333332,11.544987146529564,219.87614627721595,4076.1805593121503,2014-04-03,3,0,0
2014-04-04,14750.012647090054,469.44208930022535,402.58282116096046,706.3279307733561,164.14789159197608,293.37343137254896,40.88898688078627,48.294870506163,188.50017430556505,4335.016909350464,2014-04-04,4,0,0
2014-04-05,17191.684557683915,428.0892775000792,394.03858130694505,641.4390435581973,0.1066666666666666,289.7199331383786,1239.9966666666667,28.31666666666667,63.96764705882352,4470.367603093506,2014-04-05,5,1,0
2014-04-06,19944.276720466987,539.438030012938,423.9667558951057,711.0944613344659,0.026890756302521,0.0,902.0699046906494,158.32829291059394,64.21427600162136,3224.2302542987145,2014-04-06,6,1,0
2014-04-07,9725.492396242427,458.34249726555134,387.5622563311396,737.5187972015838,0.0,331.66,0.0160320641282565,57.99440598030066,69.30766627593916,24.0,2014-04-07,0,0,0
2014-04-08,9874.55312031493,365.68745967638046,386.6546410206346,631.5215995012792,266.3240740740741,1148.139883842341,933.6447428451247,49.11323695494126,170.3646981516043,24.0,2014-04-08,1,0,0
2014-04-09,7672.948735472549,387.0481341213398,384.8653430443218,597.7122037819652,0.1200750469043152,0.0,0.0,48.525060210823455,68.39239014222105,24.0,2014-04-09,2,0,0
2014-04-10,9583.76791567723,461.65431021844313,399.1633601131862,661.3663739523012,0.0,340.59829961832037,0.0,61.88285270433928,290.93020708251447,24.0,2014-04-10,3,0,0
2014-04-11,9657.124475641125,405.04806413221803,395.7120234833164,748.4861947047771,294.6404653168171,843.3373693384028,0.0,58.88651655320882,317.89654845269473,24.0,2014-04-11,4,0,0
2014-04-12,12037.498489823081,403.52457075876185,393.7760954250225,613.5517324290132,0.8703531679783766,0.0,963.865,85.71443406181457,169.34937637676322,24.0,2014-04-12,5,1,0
2014-04-13,7879.954595895728,370.33758081087853,378.4625611287664,613.9780551172923,5.666666666666667,0.0,0.0,59.59060289558228,147.1824817175652,24.0,2014-04-13,6,1,0
2014-04-14,8686.384530779085,372.12129502714083,387.52012063055025,622.9518834638983,1.0360290484709087,0.0,0.0,11.608988764044945,214.00286976782925,24.0,2014-04-14,0,0,0
2014-04-15,9178.902455280302,371.2661875388023,367.00637088587393,743.2658928809468,2.346444727557023,310.2655462184874,966.273949579832,3.5045207956600364,209.4193899881394,24.0,2014-04-15,1,0,0
2014-04-16,7812.130669806305,382.46925942461763,391.9672794400628,614.3244064699223,3.9548134389806044,629.03565463672,0.0,43.06685564486227,288.46956855753615,24.0,2014-04-16,2,0,0
2014-04-17,6275.098638180632,361.06879669473494,407.98413473980037,615.3979857349767,770.8565213496198,0.0,0.0,50.68392790011428,62.88330451176282,24.0,2014-04-17,3,0,0
2014-04-18,4394.067596914431,291.0697045121977,376.51779916823887,672.7193781750424,1.2585796805980292,0.0,0.0,20.65075368122034,1.523148148148148,24.0,2014-04-18,4,0,0
2014-04-19,4328.181794874345,318.1404417537581,349.00199777113716,536.0956137844479,168.59052240322941,0.0,2.2281812206333966,20.351328062208076,1.5318181818181815,24.0,2014-04-19,5,1,0
2014-04-20,4346.416458681979,280.7288470207463,368.13943188667054,545.1133054433176,38.54963654553727,0.0,0.6130144739821087,20.417766724406306,1.6146572104018913,24.0,2014-04-20,6,1,0
2014-04-21,4390.623693821142,318.7616903539084,377.82331251610395,538.4932845145486,94.48554464172756,0.0,0.0,20.424059898051233,1.5558312655086848,24.0,2014-04-21,0,0,0
2014-04-22,4475.7376518364745,287.9230695027832,403.13598586269615,569.8445026742959,28.749835333619934,0.0,0.0,21.01716957572553,1.7,24.0,2014-04-22,1,0,0
2014-04-23,8959.895423844271,424.5804517426962,403.1973724469421,636.3718893211116,329.8744786747115,572.7886763103489,0.0,43.113379782630915,187.04809879260225,24.0,2014-04-23,2,0,0
2014-04-24,7060.222010842998,448.54873431573145,394.07827498411024,647.6926400873257,2.290451293237183,584.4135300677854,0.0,41.97002148144698,91.69235673440335,24.0,2014-04-24,3,0,0
2014-04-25,11251.156723297767,391.8146007725506,406.83193944272006,849.8716241269458,2.4154588939741406,0.0,0.0,36.36467263748455,363.599947520579,24.0,2014-04-25,4,0,0
2014-04-26,10958.15935525849,410.6371073791179,395.9953254384248,721.3804537063171,143.11241464034663,282.29576226245376,881.753634085213,90.74020995688394,270.70450795656933,24.0,2014-04-26,5,1,0
2014-04-27,7290.17568065829,408.77516070089933,415.78494694302503,601.5778171701693,3.012183546633512,0.0,0.0,38.5632983410262,119.66275227767984,24.0,2014-04-27,6,1,0
2014-04-28,8732.01030866616,399.103986438144,422.71846211491766,722.0796580862211,31.39666623745633,279.69384830339726,0.0,34.881400560224094,197.3320743783547,24.0,2014-04-28,0,0,0
2014-04-29,7982.887691834417,456.66785317902287,418.2668845055136,659.0807504964682,14.187591413524617,588.6798563157971,933.4464618885098,19.42491467576792,117.67141627684423,24.0,2014-04-29,1,0,0
2014-04-30,9425.00625047978,446.5733354350737,451.6872562696321,693.0246615223244,266.0573699352716,265.9260119078556,0.0,21.92557726143186,171.0815383943091,24.0,2014-04-30,2,0,0
2014-05-01,7146.7025448283075,411.0937630601369,449.3642170735304,636.9852031805701,5.848712532420652,0.0,0.0,123.59311381098198,36.90483127019863,24.0,2014-05-01,3,0,0
2014-05-02,9041.587689216396,434.2365737572745,402.63171714854803,738.6009732639675,0.072463768115942,269.74396959618576,917.985287993104,49.41940090593344,320.97182047542685,24.0,2014-05-02,4,0,0
2014-05-03,7992.599085723253,359.12953980917223,388.48719520200467,612.0854823239005,0.0355212885218147,0.0,0.0,91.03182997418396,34.255741631839555,24.0,2014-05-03,5,1,0
2014-05-04,8847.959152291953,378.1667997152831,412.92056306254193,642.0885460950443,0.0,1385.183731153693,0.0,145.2260376000344,4.497290731646421,24.0,2014-05-04,6,1,0
2014-05-05,7933.741517624396,399.03746841099763,432.2756516038639,615.5086092418201,0.0,0.0,0.0,72.9198810481424,209.26307084631782,24.0,2014-05-05,0,0,0
2014-05-06,7970.605640295038,423.6656998012065,439.7417493644423,723.8592336201754,17.30740513105525,287.70876802775325,893.7380952380952,71.56269665642338,89.72027181882183,24.0,2014-05-06,1,0,0
2014-05-07,4476.964918572472,333.74913277920734,450.58744570140385,638.6945671988248,0.0220994475138121,0.0,0.0,0.0,1.5757575757575757,24.0,2014-05-07,2,0,0
2014-05-08,4440.807746916703,332.95174547511124,428.98396367046234,588.2943297649731,243.07878113570135,0.0,0.0,0.0,1.4777562862669245,24.0,2014-05-08,3,0,0
2014-05-09,5281.532504874168,334.05275296849373,446.10748083824603,574.9400580945647,0.0149532710280373,9.204737732656517,0.0,0.0,70.4399723962289,24.0,2014-05-09,4,0,0
2014-05-10,12770.351211212286,395.6558747644552,442.2473855786228,748.3716117879594,0.0098039215686274,0.0,0.0,0.0,250.1562806161857,24.0,2014-05-10,5,1,0
2014-05-11,9950.982644047222,370.8800018136441,425.9872288918386,655.5122411502507,0.8194709345716892,0.0,0.0091533180778032,0.0,331.89343952192627,24.0,2014-05-11,6,1,0
2014-05-12,8734.26038256319,401.7761200708699,444.35724726292955,659.1853094811213,0.0,0.0,0.0,0.0,481.8926608658266,24.0,2014-05-12,0,0,0
2014-05-13,7569.632090011593,362.3994014840606,428.2238621137741,655.9544971089595,0.0,0.0,0.0,27.245989881036877,67.32081044797002,24.0,2014-05-13,1,0,0
2014-05-14,4522.447863893669,319.97821698997427,453.1034072649936,680.8463654730198,0.0,0.0,0.0,0.0,1.379396984924623,24.0,2014-05-14,2,0,0
2014-05-15,4523.089571586692,365.64631165240627,467.4209075938125,598.0859829943084,0.0,0.0,0.0,0.0,1.4865771812080537,24.0,2014-05-15,3,0,0
2014-05-16,4521.513485491104,342.0369224007131,517.2472228331591,627.3454267388526,0.0,0.0,0.0,0.0,1.3398533007334965,24.0,2014-05-16,4,0,0
2014-05-17,4548.535653430186,394.4971332259888,536.4558792307347,634.6027852270105,0.0,0.0,0.0,0.0,1.5819209039548023,24.0,2014-05-17,5,1,0
2014-05-18,4519.75896434983,408.81258099792757,520.410392393839,701.6488766122961,0.0,0.0,0.0,0.0,1.6509695290858726,24.0,2014-05-18,6,1,0
2014-05-19,4692.282008914357,418.4045248347267,530.8510526914301,680.5892202055343,0.0,0.0,0.0,0.0,1.3477088948787062,24.0,2014-05-19,0,0,0
2014-05-20,4655.364214001858,405.4436351014133,514.8663940833713,669.9133776351639,0.0,0.0,0.0,0.0,1.4383333333333332,24.0,2014-05-20,1,0,0
2014-05-21,9245.707099641386,544.5907054462159,473.0777721207779,766.5919031235602,0.0,1340.022029140286,0.0,36.8693288590604,263.09512206745717,24.0,2014-05-21,2,0,0
2014-05-22,8835.099991641344,478.53231100236826,514.1526739381469,713.6468171135836,16.04255018150039,0.0,0.0,66.85894390966308,201.94093064661163,24.0,2014-05-22,3,0,0
2014-05-23,7400.115522860061,415.60264612015106,512.6082439427072,704.5908215594192,7.26218400407415,560.4078588773693,0.0,0.0,278.7873541149939,24.0,2014-05-23,4,0,0
2014-05-24,9962.768899435066,422.9025292105296,438.1817913842828,775.393021215193,91.32754831075447,0.0100613437076966,938.0297117979694,104.13454400536874,227.67302550436986,24.0,2014-05-24,5,1,0
2014-05-25,11461.12795366955,428.1906189554999,473.42458542565356,730.1282310515433,0.0,525.0255613314133,0.0,97.71320529064727,145.52313959299764,24.0,2014-05-25,6,1,0
2014-05-26,9458.283905145428,447.38330235605713,422.1481562505208,702.103599372378,0.0,0.0,942.973606947492,72.0580886133106,197.30902409978094,24.0,2014-05-26,0,0,0
2014-05-27,7881.137904935191,367.1988135151651,410.5821930956877,649.7409806515421,9.561723602484472,0.0,0.0,28.00806545728031,130.28770988254897,24.0,2014-05-27,1,0,0
2014-05-28,10308.143668165412,389.8384599602529,396.18596087660796,755.2253835753743,36.43616698964746,265.6716529917951,0.0,78.16717814293561,293.1443076163988,24.0,2014-05-28,2,0,0
2014-05-29,8250.854672308731,410.18177578861156,410.9154672496408,671.518115222399,24.325354448921328,513.5632682439966,0.0,58.620310204057795,227.7231436027815,24.0,2014-05-29,3,0,0
2014-05-30,12444.802784591622,447.1371755618388,422.26616131742907,684.83982128816,2.9996262298255316,300.9402889242288,904.6129703435585,91.08166666666666,233.2908947228724,24.0,2014-05-30,4,0,0
2014-05-31,9408.510872761428,430.08750887775193,439.69684105707483,846.9391553745828,9.62580724492469,0.0,0.0,271.84601685966084,16.68173027989822,24.0,2014-05-31,5,1,0
2014-06-01,7535.050560077524,445.5518243653185,468.7781850537504,710.5737376618373,2.2360280549497267,277.9276830322322,0.0,133.10732652062708,91.75418443051583,24.0,2014-06-01,6,1,0
2014-06-02,7147.090165618993,430.06588166288674,525.2292035595027,706.0771497198718,135.70422547158054,0.0,0.0,78.77666666666667,4.092798742138365,24.0,2014-06-02,0,0,0
2014-06-03,6798.3782595056355,425.5825449672456,491.12367339562155,672.1994899506162,23.79406237107117,0.0,0.0,53.75638523086002,92.72957936435337,24.0,2014-06-03,1,0,0
2014-06-04,7022.111296581353,422.89992538951884,451.47278956537696,772.0010386437663,49.1055233156548,0.0,0.0,69.7529461640339,95.00559096747284,24.0,2014-06-04,2,0,0
2014-06-05,5018.890209664618,386.2610453104365,477.16852881771905,655.8105671939875,68.66946740106354,0.0,0.0,29.89752896043328,4.198227541281624,24.0,2014-06-05,3,0,0
2014-06-06,6621.666195084641,447.0525872031535,521.8933008684402,681.3592818681694,65.03251714075569,0.0,0.0,86.99690230706557,25.99176629821791,24.0,2014-06-06,4,0,0
2014-06-07,7614.139796907619,516.729405864213,486.74496409646804,791.7973366797034,0.0144927536231884,0.0,0.0,76.37246793490223,64.09678994920446,24.0,2014-06-07,5,1,0
2014-06-08,11365.691979177886,472.5573935535063,502.3511772735031,702.2852595833125,4.061538461538461,412.43868601192054,0.0,25.273845438854924,61.78210265482204,24.0,2014-06-08,6,1,0
2014-06-09,7627.6924591716115,464.6909531404949,564.3516622341973,783.0206062146395,9.069548535023547,0.0,0.0,81.46801640802009,6.779742142021972,24.0,2014-06-09,0,0,0
2014-06-10,8757.164695495174,462.59396318539194,571.5016048441871,730.7343531530767,0.7397085675414413,0.0,0.0,92.43834163733997,1.4421252371916509,24.0,2014-06-10,1,0,0
2014-06-11,7166.231262602923,470.68466434718795,517.1914838778567,814.7382093476886,0.3336244964523633,652.5120424881686,0.0,56.19292234007069,197.08455771207178,24.0,2014-06-11,2,0,0
2014-06-12,9560.781766882626,488.8229373636815,521.1745092282657,737.0059987067215,74.23418832953742,924.6739895369221,0.0,38.379999999999995,297.36240550045795,24.0,2014-06-12,3,0,0
2014-06-13,7011.657575245326,574.6567903728851,542.8496284666661,782.3861115168712,27.783656224854116,0.0,0.0,0.0,247.0105035914746,24.0,2014-06-13,4,0,0
2014-06-14,7815.042381344154,493.52651459297635,523.3164023434897,851.652541694578,32.488118058647174,0.0,1078.2471319348774,0.0,139.10291010317405,24.0,2014-06-14,5,1,0
2014-06-15,11673.693817713247,514.3691711050863,477.88359637742593,735.1182603694415,0.0,0.0,0.0,106.3365687151703,272.9646793020223,24.0,2014-06-15,6,1,0
2014-06-16,6187.781912086641,500.65389380240885,479.23320188269514,717.0114749344002,0.3125,0.0,0.0,45.299597269275495,176.99939432981344,24.0,2014-06-16,0,0,0
2014-06-17,7230.799627929283,445.7755526785461,509.0045330276102,692.0218738405629,0.0,264.60124955383753,840.6916255323267,0.0,154.45949738262888,24.0,2014-06-17,1,0,0
2014-06-18,10179.457968377556,531.079455911137,494.8342934858426,871.9389481128763,2.1512605042016806,228.1371237458194,0.0,29.117612074092587,263.6032783950439,24.0,2014-06-18,2,0,0
2014-06-19,8414.733584559457,498.4946680125697,625.8785029434248,771.6183993912356,0.0133333333333333,226.59333333333336,0.0,36.540807404042695,274.0677239712426,24.0,2014-06-19,3,0,0
2014-06-20,8522.92896506017,505.2751683973548,526.9161012625569,771.4609255970212,0.0,55.70577615232787,893.8974358974359,0.0,206.00328558761257,24.0,2014-06-20,4,0,0
2014-06-21,9512.198096081867,473.83187803490785,488.02228587821435,830.3077975655209,0.5804988662131519,236.0808988764045,0.0,134.2039473138194,93.81368090420936,24.0,2014-06-21,5,1,0
2014-06-22,12304.577483415156,521.400724044266,518.4136742657868,756.2809679443513,0.0,734.6521482578198,906.6357059245554,93.8456889953959,207.32252506449885,24.0,2014-06-22,6,1,0
2014-06-23,11809.781760623075,561.3943038534646,477.055444083965,777.8887259650176,22.198961409225127,0.0,0.0,19.46078431372549,355.5607191380225,24.0,2014-06-23,0,0,0
2014-06-24,7075.537986077255,551.1838706310041,525.4636890617254,885.1216021785981,4.717286339524975,0.0,0.0,60.28835122592585,272.99670682198064,24.0,2014-06-24,1,0,0
2014-06-25,7094.517822435489,471.9372037499716,487.0253530001301,755.5191457800895,207.5869342718435,192.089552238806,0.0,40.20054124745367,233.93235609342707,24.0,2014-06-25,2,0,0
2014-06-26,8576.976022385765,492.8380621396748,538.5726005308654,713.0775118495269,185.55986489176158,357.8630363692747,882.8810863418036,104.80614679917528,172.70305491589065,24.0,2014-06-26,3,0,0
2014-06-27,8449.07863530358,527.9829931558271,478.7695798843633,842.753865426954,112.00445747091541,182.05208859500084,0.0,58.7095743047423,391.69598536122953,24.0,2014-06-27,4,0,0
2014-06-28,7921.068666309567,453.42845860745405,463.33538188439866,706.0664857065128,378.1464075852484,4.807511737089202,0.0,49.25918873877133,192.28460052516098,24.0,2014-06-28,5,1,0
2014-06-29,10023.657346626207,484.73562712165784,488.1053714639964,640.1635649972814,0.363845542903861,388.4595321435677,0.0,92.80043891081007,161.75990036680525,24.0,2014-06-29,6,1,0
2014-06-30,8870.862300957833,436.7456079340886,506.96968119229,653.1456109002049,39.84119476502909,0.0735375046655016,928.7922976985893,96.10678010845713,177.6771425785929,24.0,2014-06-30,0,0,0
2014-07-01,8566.171791455296,488.0626977796146,486.36770182143664,770.0588013385059,322.0506016685331,650.6362644391623,0.0,43.340172406210144,319.62734446370507,24.0,2014-07-01,1,0,0
2014-07-02,8370.128883077108,514.6960289060972,499.0834124280225,707.1071875929921,1.708067785159329,213.94761431048914,0.0,23.12496621752056,358.48104946123414,24.0,2014-07-02,2,0,0
2014-07-03,8030.776381228487,577.4292252667882,520.5899261057647,698.2242213330258,0.0,184.1456310679612,0.0,26.482490235273858,286.8378181859747,24.0,2014-07-03,3,0,0
2014-07-04,8440.229253994272,527.2399062112431,537.3516807192741,938.1076542330502,0.0,0.0,846.4259045730231,27.55788327021704,386.5123634927649,24.0,2014-07-04,4,0,0
2014-07-05,6310.180586408809,464.8070973509405,551.523258916609,742.7004078811116,0.0,0.0,0.0,0.0,54.16959085297617,24.0,2014-07-05,5,1,0
2014-07-06,9646.404355661407,575.4341451540694,507.0467708010176,769.4733818312635,116.53746691436972,655.6921613238508,0.0,62.77533160368148,334.3091513691829,24.0,2014-07-06,6,1,0
2014-07-07,6321.947018019571,334.21715729017836,417.99380092791074,882.3809463537542,9.447658676130889,0.0,0.0,18.41181491046103,195.251270072285,19.0,2014-07-07,0,0,0
2014-07-08,9101.210298416177,526.527033053251,516.8171426276232,785.4931166369275,1.1403118040089086,0.0,824.275677217473,62.221374600490876,115.94434550163228,24.0,2014-07-08,1,0,0
2014-07-09,8310.052508059289,479.1283494036643,547.0197694677255,777.9774936707958,3.4509621625319418,212.54648526077096,0.0,34.268628018937655,92.93746305226145,24.0,2014-07-09,2,0,0
2014-07-10,8305.714315970868,514.3612919829047,533.2640103604356,864.8295350215359,322.96412711412347,223.12421052631575,0.0,43.871003316400056,146.47019065642155,24.0,2014-07-10,3,0,0
2014-07-11,9269.741354567415,585.1160255191181,493.3368947058164,852.1119255271713,526.3222132250893,198.575682382134,805.106728538283,0.0,227.44862849626645,24.0,2014-07-11,4,0,0
2014-07-12,6079.5459131849375,513.3626338305517,552.1953429176355,821.5837789349642,0.0,194.2607913669065,0.0,0.0,144.25823206072516,24.0,2014-07-12,5,1,0
2014-07-13,8621.227084918477,616.3203697702365,530.22495485468,851.1422254782934,0.0658436213991769,0.0,0.0,124.92320707132828,76.26885431590175,24.0,2014-07-13,6,1,0
2014-07-14,8817.140135144764,594.0286307474961,522.7086989234717,825.6954473228312,0.0,214.01790131943682,0.0,38.52506236719873,119.0168887819364,24.0,2014-07-14,0,0,0
2014-07-15,7754.736951641968,526.7560913631646,574.436771758549,733.6732091557222,0.0,0.0,843.0887383617533,9.552462526766597,58.622991793307534,24.0,2014-07-15,1,0,0
2014-07-16,8534.263018466321,566.7091105343482,540.6594109381531,767.7106977880994,218.82943871449137,1383.0085702608565,0.0,94.35906229103782,79.33544696632201,24.0,2014-07-16,2,0,0
2014-07-17,8156.227673015094,621.9473366546573,552.2281947559017,929.1415502900329,9.097426004377876,368.2995063511138,0.0,45.63683970889513,92.94197845715311,24.0,2014-07-17,3,0,0
2014-07-18,7207.20000118492,636.6603638336363,558.722474746541,786.432167726491,200.96828752642705,0.0434782608695652,0.0,46.5584338113848,209.83473296048786,24.0,2014-07-18,4,0,0
2014-07-19,9707.117635773362,631.0052706971526,549.774110761199,824.9167977017413,0.0338983050847457,0.0,846.7202458716555,120.32641850792733,106.15004096687561,24.0,2014-07-19,5,1,0
2014-07-20,8035.469686525286,642.4685807545499,550.1475504212322,966.6309184594095,0.0504201680672268,0.0,0.0,0.0,124.99664483102184,24.0,2014-07-20,6,1,0
2014-07-21,6827.642083383837,626.8147986274778,553.5162303010624,802.0248579051112,0.17613475633277612,190.8517163587586,0.0,33.07739714353888,198.68572170156196,23.0,2014-07-21,0,0,0
2014-07-22,8764.045634681263,520.9654003660488,504.3811298357365,828.8944515358925,0.0,0.0,888.763557483731,261.56936584233927,184.99252814624847,24.0,2014-07-22,1,0,0
2014-07-23,8573.512265522882,602.1307858975762,545.9454862992358,923.3613733542707,19.17705735660848,138.34748556430446,0.0,68.96493703495909,126.41001137847412,24.0,2014-07-23,2,0,0
2014-07-24,8921.724767831822,673.7306876418012,546.6828699117218,820.4780324917874,0.0,0.0,0.0,31.915734660584818,109.9616007571804,24.0,2014-07-24,3,0,0
2014-07-25,11482.621660985587,835.5211204973269,570.7970894429936,933.6760932960404,184.67701339203813,385.23607403677244,925.9038933041803,0.0,156.55708965550616,24.0,2014-07-25,4,0,0
2014-07-26,9829.812371113485,616.0041393385037,578.1043751857154,931.9223282829968,0.0,0.0,745.7185188493836,14.436766357048077,20.65602941084525,24.0,2014-07-26,5,1,0
2014-07-27,12975.18373075174,679.7669802808241,547.7774124808359,838.1512107232453,0.0,479.1476282344859,793.1762313537855,48.0655724642359,71.71119528053639,24.0,2014-07-27,6,1,0
2014-07-28,7807.28933161802,597.9966203152376,548.0018729664322,857.3254841686969,0.0,0.48,0.0,39.31928736096701,209.8048788362763,24.0,2014-07-28,0,0,0
2014-07-29,7931.538008206573,553.719678626997,586.9541661428311,822.1552030231638,0.0,0.0,0.0,51.78729686092091,223.27617599637387,24.0,2014-07-29,1,0,0
2014-07-30,7307.708770434605,511.55907432362017,547.2751530042592,805.2278470945871,195.8,167.46133333333333,0.0,35.68087653103059,230.72545728751868,24.0,2014-07-30,2,0,0
2014-07-31,8433.301622173234,559.8993255137818,510.7769264820617,875.9567541322774,198.7007299270073,142.06153846153848,741.1080639167595,66.27641319031345,228.2212486318549,24.0,2014-07-31,3,0,0
2014-08-01,6165.232343403535,387.7001322842551,740.3712797254298,1068.484075439835,0.0,222.83374835458744,0.0,0.0,47.15229584313495,24.0,2014-08-01,4,0,0
2014-08-02,5172.88846815485,227.12349305220087,843.0161938535111,1270.1830490980924,0.0,0.0,0.0,0.0,0.0,24.0,2014-08-02,5,1,0
2014-08-03,6119.057012828069,455.74613417928435,540.6458575625381,695.3117865676301,0.0,0.0,0.0,0.0,31.49066772407378,24.0,2014-08-03,6,1,0
2014-08-04,8502.709966536697,528.1298952070657,502.5054527424338,842.1645301996157,0.0,781.360283147054,0.0,59.58217450536831,212.84890150162843,24.0,2014-08-04,0,0,0
2014-08-05,8204.696891942614,564.5074019664503,496.3226561078777,759.1616556927146,35.97949886104784,204.81718400693728,0.0,51.95009289816426,240.77986697179534,24.0,2014-08-05,1,0,0
2014-08-06,10430.626193810236,560.395842454802,515.3769541632702,727.5947612741152,125.31127993731475,217.88768651355628,0.0,66.95013499037138,189.42423627821802,24.0,2014-08-06,2,0,0
2014-08-07,7316.544579706033,538.8800468257966,545.9449082749771,854.6118682495542,2.6616161616161618,0.0,834.1241132297471,56.073217360346064,13.710931225905094,24.0,2014-08-07,3,0,0
2014-08-08,7561.243169528157,551.8321361148387,587.1683193427193,769.4739303742235,5.972593871290655,0.0,0.0,123.53145011469405,23.80176421479495,24.0,2014-08-08,4,0,0
2014-08-09,10006.502209263994,533.5303395754129,543.5818475447766,771.9754488477074,0.5783283115723691,175.41620371629892,0.0,134.8869612662004,44.50849943700689,24.0,2014-08-09,5,1,0
2014-08-10,8558.68807835009,513.080584436927,475.74368108934266,811.236682522491,9.026144417416802,0.0,0.0,220.28626754944506,22.362341733064724,24.0,2014-08-10,6,1,0
2014-08-11,7154.817340769421,553.2202353545083,506.0927749289247,783.663820332566,0.7771739130434783,0.9789674952198852,0.0,46.469244957727355,228.6327424873234,24.0,2014-08-11,0,0,0
2014-08-12,8913.713466372099,502.9765881153911,486.47024366061993,780.0697157060633,490.3941327807274,629.7371559920804,0.0,61.05313396442915,305.51716634257554,24.0,2014-08-12,1,0,0
2014-08-13,7509.475503060241,564.7254156303193,484.05533308215007,749.7002732307869,412.83525453458856,194.8188976377953,0.0,45.691193336890585,228.9799870141212,24.0,2014-08-13,2,0,0
2014-08-14,10315.239188356036,480.05510335561604,478.9944743263518,924.2604265689465,214.6978922716628,195.8623914122611,0.0,72.16639892451478,197.5467366080661,24.0,2014-08-14,3,0,0
2014-08-15,11287.948620605455,542.5309882766447,452.21946032270716,734.8950488877252,0.0,0.0,864.1087558291792,0.0,200.1942955319372,24.0,2014-08-15,4,0,0
2014-08-16,8745.742740354617,507.7192686735861,441.7246621590396,711.804662718168,0.0,245.65462402533785,856.3142144638404,79.21850527294872,184.4580368267739,24.0,2014-08-16,5,1,0
2014-08-17,9495.761398134071,421.49029981990896,467.9334136342081,822.7186254481766,137.99235944879342,0.0,0.0,36.21303258145364,96.28667045233384,24.0,2014-08-17,6,1,0
2014-08-18,6914.450907429864,441.5008339242894,481.79989309068094,677.7807335675277,0.0,171.2374228761272,0.0,41.582668067701626,328.02711132919336,24.0,2014-08-18,0,0,0
2014-08-19,8979.266874479794,459.13508375893656,471.0623307320237,665.1011918046206,196.19430051813472,225.02717235542866,878.104414796152,77.97713454397714,319.96989235030037,24.0,2014-08-19,1,0,0
2014-08-20,8076.702362453135,429.1222689881022,447.9535870935729,832.905327573344,0.6495327102803738,186.16856492027333,0.0,66.9222914671396,300.4283491540741,24.0,2014-08-20,2,0,0
2014-08-21,6262.873433304027,434.94832258440584,437.79741236752875,662.5553851907995,0.0,206.6989010989011,0.0,0.0,67.6885139136827,24.0,2014-08-21,3,0,0
2014-08-22,7619.488466145269,439.49829032174966,456.37207199065233,678.8255559875157,0.0,0.0,0.0,0.0,368.33646234428716,24.0,2014-08-22,4,0,0
