ds,y,Fridge,Chest Freezer,Upright Freezer,Tumble Dryer,Washing Machine,Dishwasher,Computer Site,Television Site,Electric Heater,yhat,yhat_lower,yhat_upper,error
2014-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657206415346351,1.249629079432749,5.9896275998184585,3.657206415346351
2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9908612695379633,1.7246287392878694,6.504000076602998,3.9908612695379633
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019842657336181,1.5920035376099777,6.398963375018395,4.019842657336181
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322427832155076,1.8471460903227277,6.6966926707796,4.322427832155076
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.313633632247992,1.825474659994578,6.562150566449822,4.313633632247992
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.494234953247661,2.2881505209465294,7.04490006538702,4.494234953247661
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351947035174127,1.8953387070399017,6.854284006433079,4.351947035174127
2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502732022097343,2.1515511076911165,6.841616453879921,4.502732022097343
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726840733590723,2.454404602439366,7.099825538450632,4.726840733590723
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.691400262075616,2.5622328994001453,7.066636024772759,4.691400262075616
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980858613941351,2.4884400483918374,7.440000720255383,4.980858613941351
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983826363922747,2.635718899940445,7.31583937221153,4.983826363922747
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.168537342403294,2.848899135147858,7.71069975876235,5.168537342403294
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00978882138785,2.6110540078777045,7.406528850273649,5.00978882138785
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141179054693614,2.7777446736021485,7.62753519446613,5.141179054693614
2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.382877996081733,3.18330427234785,7.725495677796168,5.382877996081733
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.443359559127013,2.943263580334497,7.713917461349834,5.443359559127013
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928868251582589,3.6791808571574434,8.225734820164599,5.928868251582589
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219646602291109,3.974565030653449,8.553826490463399,6.219646602291109
2014-03-06,8.643325611696037,129.51203996925472,111.52176815512236,227.09471055987024,0.0,0.0,0.0,88.8083575522191,92.76617653871811,7.99831081081081,6.748150004918435,4.4388589685613935,9.357828892322743,1.8951756067776016
2014-03-07,9.400792217265105,337.36630295498713,368.25336596187736,681.9412374374423,32.315500773074405,0.0,1453.048807134894,0.0,16.295,5091.193642627855,6.937495656624362,4.712037326464423,9.413238734749838,2.4632965606407424
2014-03-08,9.263718804760318,295.7493319998881,336.1174637991143,569.7596869407478,4.799475046927072,0.0,0.0016666666666666,0.0,0.934421768707483,5007.724508122541,7.36632967943729,4.950387045568648,9.656630383898204,1.897389125323028
2014-03-09,9.23441410187236,260.4365447942916,338.1345849973329,518.2918925352145,0.0,0.0,0.0,0.0,0.8564273789649416,5081.184924954683,7.805374552396231,5.533283673330125,10.077964778150934,1.4290395494761299
2014-03-10,9.239959156835532,237.1808684772429,356.5375444921913,532.8739025370312,0.0,0.0,0.0,0.0,2.567849193099611,4968.3983333333335,7.924487437303677,5.596701643935935,10.184768188553148,1.315471719531855
2014-03-11,9.262323747013786,266.0136714075944,332.7500361911787,564.491591983093,0.0,0.0,3.4133333333333336,0.0,1.450751252086811,5070.585315942434,8.307852689513833,6.108573355143616,10.73490117939587,0.9544710574999531
2014-03-12,9.266544454522188,261.03722710286644,322.6701428738824,506.8186386703863,0.0,0.0,0.0,0.0,1.552584670231729,5045.34673310788,8.338828105656049,5.991864928433537,10.61392888016785,0.9277163488661397
2014-03-13,9.28049377851307,231.688456863372,335.36007048148264,521.8247145599294,0.0,0.0,0.0,0.0,1.5,5073.505351235232,8.487010791471175,6.129615964603472,10.978862055520748,0.7934829870418962
2014-03-14,9.280744183391146,263.2618572006025,335.38285598849336,514.3003700622686,0.0,0.0,0.0,0.0,1.5516666666666667,5141.001574828402,8.24840807834045,5.83958382623254,10.477675281215303,1.032336105050696
2014-03-15,9.23624789188946,251.56202898550723,344.6376649381125,530.7825857256036,0.0,0.0,0.0,0.0,1.8043478260869563,5011.674924909887,8.297744492604144,5.870584936182801,10.764400957891189,0.9385033992853167
2014-03-16,9.2286356818105,265.5631719377984,355.36305281042814,555.6564297947349,0.0,0.0,0.0,0.0,1.539232053422371,5029.533431295527,8.497444977662893,6.031157773198974,10.880435099772344,0.7311907041476076
2014-03-17,9.232813973810115,270.8250044397263,370.0338555918806,543.971110059348,0.0,0.0,0.0,0.0,1.5333333333333334,5067.082656430072,8.57087785031189,6.27882807927802,10.980916170329223,0.6619361234982257
2014-03-18,9.41890407730628,289.827456890118,360.95536748563273,532.1987131336264,0.0,0.0,1.7161936560934892,46.282356902356895,64.64792208502628,5171.024652685358,9.092779270929116,6.810564241491916,11.549159771673482,0.32612480637716423
2014-03-19,9.71999973033554,420.268903878672,369.1264796140724,751.1978401892216,193.2422537480936,631.8289835196514,0.0,34.45666666666666,188.81660808347792,5089.7363441395455,9.372310841377915,7.026524922423293,11.67767803814307,0.34768888895762373
2014-03-20,9.545648778479311,405.0228367127176,378.85796311263294,595.5713507806987,0.0,309.695350877193,0.0,12.87864774624374,83.90539894794054,4997.657662090496,9.76543708142051,7.397983366617235,12.102528579530658,0.21978830294119867
2014-03-21,9.58590125168895,389.4038894020981,356.00801413850985,617.5041852740638,0.0136518771331058,674.6089241271848,0.0,0.0,216.81293585495743,5129.520258854354,9.658113950961978,7.320942982818933,11.83793465017722,0.07221269927302743
2014-03-22,9.813421344286672,401.8586481464274,352.06519699115626,661.158803119823,0.0,330.3677986348123,933.0543541788428,130.5675950035824,316.1419908448122,5021.634812356568,9.660207860904077,7.193275363994683,11.928214845800364,0.15321348338259533
2014-03-23,9.400813251642711,393.9883986595668,315.7691453135049,687.6654610829024,0.2180579216354344,0.0,0.0,21.6163810369636,83.71998318236108,5067.364332248405,9.63549216897633,7.154711297454791,12.031295961414308,0.23467891733361945
2014-03-24,9.628586105922787,415.7166649571985,335.4217777215169,599.1559320967401,0.0035335689045936,323.9773142572366,0.1081081081081081,9.168622741570992,58.2371860806969,5011.018333333333,9.366204907372383,6.879390055694286,11.788012898560892,0.2623811985504041
2014-03-25,9.633652742500184,439.245639601904,391.4299609239037,617.2134905655713,36.895,0.0033726812816188,980.24259907964,27.1160953978907,186.79473790510968,5079.614855860017,9.51095202326008,7.335890176669636,11.722798474470183,0.12270071924010395
2014-03-26,9.709730451873742,455.58811713910114,409.1676300904823,805.5746080825613,0.1371181623776527,661.4430883024656,0.0,0.0,338.1569556718312,5043.990399169324,9.44891789524628,6.9807244957530274,11.681158867578732,0.26081255662746194
2014-03-27,9.679859023422944,381.1756285705817,337.0159345835373,710.2288166059476,4.0791280641698,0.0,8.533333333333333,48.87564102564103,303.3339552458829,5038.26782644448,9.566594846335136,7.1840727250726975,11.734576617265336,0.11326417708780845
2014-03-28,9.547652645303796,351.8597438566245,353.4568270641135,609.4100311242386,17.404018833014156,285.5131146369354,964.0364691625924,9.494478852695334,46.84673701706318,5034.9598451910415,9.23963511769734,6.89905878312991,11.600145284197708,0.30801752760645584
2014-03-29,9.345709481903029,306.61333333333334,369.1839919677766,572.0690233899638,0.0,0.0,0.0,0.0,1.455,5249.666288303996,9.04711446455474,6.864661988436636,11.51964409058113,0.29859501734828875
2014-03-30,9.400895819323766,465.6849708909467,372.23751077298886,544.9449252224537,0.1736936936936936,0.0,2.6383333333333336,35.83439004072566,135.8825381753319,4023.04642124134,8.829728752834198,6.575015929393226,11.18781160810602,0.5711670664895685
2014-03-31,9.504715726760862,402.81748925205466,402.6945343825004,725.8346604019043,1.8827182734415329,289.0216913544408,0.0,36.15353334628643,127.62879772703158,4254.178539974097,8.373926987197594,6.392024447289908,10.725931522944745,1.1307887395632683
2014-04-01,9.519382383335731,392.66124324936806,405.9493418739315,678.6969177608183,184.89660776818545,292.2044858357789,0.0,30.03697022971772,237.81685501504109,3450.918837340247,8.370906436808088,5.948739078531333,10.76407339641645,1.1484759465276433
2014-04-02,9.436505752622692,438.279430856372,408.286094878868,673.0372933085555,60.591857345354654,0.0,0.6198122477994521,0.0,243.90641958053752,4078.765199155352,8.244849694427078,6.008857141372563,10.61632618302478,1.1916560581956137
2014-04-03,9.624993274384025,416.9172627218587,367.7646928151289,766.6947572371852,69.73595658218721,314.5502992131471,957.6283333333332,11.544987146529564,219.87614627721595,4076.1805593121503,8.417084894295552,5.887707307066703,10.531408629088295,1.2079083800884725
2014-04-04,9.59906701345139,469.44208930022535,402.58282116096046,706.3279307733561,164.14789159197608,293.37343137254896,40.88898688078627,48.294870506163,188.50017430556505,4335.016909350464,8.271189228058763,5.792587802702125,10.743461317615669,1.3278777853926265
2014-04-05,9.75223925591514,428.0892775000792,394.03858130694505,641.4390435581973,0.1066666666666666,289.7199331383786,1239.996666666667,28.31666666666667,63.96764705882352,4470.367603093506,8.363456239005288,6.03504870174209,10.670342411606017,1.3887830169098514
2014-04-06,9.9007476384206,539.438030012938,423.9667558951057,711.0944613344659,0.026890756302521,0.0,902.0699046906494,158.32829291059394,64.21427600162136,3224.2302542987145,8.48910639284469,6.053648205516136,10.897113451507932,1.411641245575911
2014-04-07,9.18260861648076,458.34249726555134,387.5622563311396,737.5187972015838,0.0,331.66,0.0160320641282565,57.99440598030066,69.30766627593916,24.0,8.379374019391975,6.229553606442682,10.68298119985355,0.8032345970887853
2014-04-08,9.19781760038449,365.68745967638046,386.6546410206346,631.5215995012792,266.3240740740741,1148.139883842341,933.6447428451248,49.11323695494126,170.3646981516043,24.0,8.671491118172634,6.418517723699766,11.2053359046307,0.5263264822118554
2014-04-09,8.945586590496932,387.0481341213398,384.8653430443218,597.7122037819652,0.1200750469043152,0.0,0.0,48.525060210823455,68.39239014222105,24.0,8.743615541193533,6.527401220403523,11.073757414826275,0.20197104930339904
2014-04-10,9.167930441903057,461.65431021844313,399.1633601131862,661.3663739523012,0.0,340.5982996183204,0.0,61.88285270433928,290.93020708251447,24.0,8.98401092757868,6.676799882240707,11.309656368389556,0.18391951432437637
2014-04-11,9.175554754695964,405.048064132218,395.7120234833164,748.4861947047771,294.6404653168171,843.3373693384028,0.0,58.88651655320882,317.8965484526948,24.0,8.763306798183049,6.271412359092433,10.985948959515992,0.4122479565129158
2014-04-12,9.39586500093827,403.52457075876185,393.7760954250225,613.5517324290132,0.8703531679783766,0.0,963.865,85.71443406181457,169.34937637676322,24.0,8.654432599351404,6.198604507418104,11.017389773099987,0.7414324015868665
2014-04-13,8.972204317126005,370.3375808108785,378.4625611287664,613.9780551172923,5.666666666666667,0.0,0.0,59.59060289558228,147.1824817175652,24.0,8.505219881771792,6.246155687822687,10.825296574278642,0.4669844353542132
2014-04-14,9.069627198363603,372.1212950271408,387.5201206305503,622.9518834638983,1.0360290484709087,0.0,0.0,11.608988764044945,214.00286976782925,24.0,8.130748288928956,5.884269889322551,10.557031899055156,0.9388789094346475
2014-04-15,9.124771857771623,371.2661875388023,367.00637088587393,743.2658928809468,2.346444727557023,310.2655462184874,966.273949579832,3.5045207956600364,209.4193899881394,24.0,8.262838071233718,5.9314477593854535,10.582752484180574,0.8619337865379055
2014-04-16,8.963561016521718,382.4692594246176,391.9672794400628,614.3244064699223,3.954813438980605,629.03565463672,0.0,43.06685564486227,288.4695685575361,24.0,8.352717298973504,5.912604700798584,10.568068748592328,0.6108437175482138
2014-04-17,8.744503830456733,361.0687966947349,407.9841347398004,615.3979857349767,770.8565213496198,0.0,0.0,50.68392790011428,62.88330451176282,24.0,8.808944719203257,6.486691048780519,11.080740268091288,0.06444088874652465
2014-04-18,8.38823819041384,291.0697045121977,376.51779916823887,672.7193781750424,1.2585796805980292,0.0,0.0,20.65075368122034,1.523148148148148,24.0,8.95518305718083,6.573285211386818,11.271304365528676,0.5669448667669901
2014-04-19,8.373133841218198,318.1404417537581,349.0019977711372,536.0956137844479,168.5905224032294,0.0,2.2281812206333966,20.35132806220808,1.5318181818181815,24.0,9.262309119473745,6.987208177111113,11.335208278362668,0.8891752782555464
2014-04-20,8.377337030099469,280.7288470207463,368.13943188667054,545.1133054433176,38.54963654553727,0.0,0.6130144739821087,20.417766724406302,1.6146572104018913,24.0,9.4572260041061,7.282498477866459,11.845149536344769,1.0798889740066322
2014-04-21,8.387454299605414,318.7616903539084,377.823312516104,538.4932845145486,94.48554464172756,0.0,0.0,20.424059898051237,1.5558312655086848,24.0,9.2602655613165,6.915545716835675,11.665919621078723,0.8728112617110853
2014-04-22,8.406649857425574,287.9230695027832,403.13598586269615,569.8445026742959,28.74983533361993,0.0,0.0,21.01716957572553,1.7,24.0,9.368041457853042,7.096889497197358,11.639126948252096,0.9613916004274685
2014-04-23,9.100625436672642,424.5804517426962,403.1973724469421,636.3718893211116,329.8744786747115,572.7886763103489,0.0,43.11337978263092,187.04809879260225,24.0,9.262574618447664,6.978215524993376,11.624916512255714,0.1619491817750216
2014-04-24,8.862373404863586,448.54873431573145,394.07827498411024,647.6926400873257,2.290451293237183,584.4135300677854,0.0,41.97002148144698,91.69235673440336,24.0,9.427040054519608,7.074234329054788,11.723099954141578,0.5646666496560222
2014-04-25,9.328315097996374,391.8146007725506,406.83193944272006,849.8716241269458,2.4154588939741406,0.0,0.0,36.36467263748455,363.599947520579,24.0,9.265322233847224,6.954786358748843,11.644315860462774,0.06299286414914995
2014-04-26,9.301930856397776,410.6371073791179,395.9953254384248,721.3804537063171,143.11241464034663,282.29576226245376,881.753634085213,90.74020995688394,270.70450795656933,24.0,9.299787777022662,7.076778912802588,11.616326715457026,0.0021430793751147093
2014-04-27,8.894420085066582,408.7751607008993,415.784946943025,601.5778171701693,3.012183546633512,0.0,0.0,38.5632983410262,119.66275227767984,24.0,9.266058654995344,7.092827802038459,11.601521080003446,0.37163856992876276
2014-04-28,9.074865412839712,399.103986438144,422.71846211491766,722.0796580862211,31.39666623745633,279.69384830339726,0.0,34.881400560224094,197.3320743783547,24.0,8.861099177329438,6.493684013553005,11.246933574331978,0.21376623551027407
2014-04-29,8.985180751238358,456.66785317902287,418.2668845055136,659.0807504964682,14.187591413524617,588.6798563157971,933.4464618885098,19.42491467576792,117.67141627684424,24.0,8.752459084399732,6.420470708547513,10.98956598265603,0.23272166683862672
2014-04-30,9.151227770593978,446.5733354350737,451.6872562696321,693.0246615223244,266.0573699352716,265.9260119078556,0.0,21.92557726143186,171.0815383943091,24.0,8.413085362349042,6.033381557214111,10.835579749015464,0.7381424082449364
2014-05-01,8.874546261651314,411.0937630601369,449.3642170735304,636.9852031805701,5.848712532420652,0.0,0.0,123.59311381098198,36.90483127019863,24.0,8.347910718820541,6.065679043098705,10.78263138947734,0.526635542830773
2014-05-02,9.109700661231972,434.2365737572745,402.631717148548,738.6009732639675,0.072463768115942,269.74396959618576,917.985287993104,49.41940090593344,320.97182047542685,24.0,8.00503298290907,5.599547092504323,10.319144794186592,1.1046676783229028
2014-05-03,8.986396386115103,359.12953980917223,388.4871952020047,612.0854823239005,0.0355212885218147,0.0,0.0,91.03182997418396,34.255741631839555,24.0,7.952515115151711,5.647874279701159,10.21944404814277,1.0338812709633922
2014-05-04,9.088055121174872,378.1667997152831,412.92056306254193,642.0885460950443,0.0,1385.183731153693,0.0,145.2260376000344,4.497290731646421,24.0,7.952053729449798,5.488656653917749,10.339945483621094,1.136001391725074
2014-05-05,8.979006057461364,399.0374684109976,432.2756516038639,615.5086092418201,0.0,0.0,0.0,72.9198810481424,209.26307084631785,24.0,7.696320285418444,5.324756785994142,10.027123785444909,1.2826857720429201
2014-05-06,8.983641212007623,423.6656998012065,439.7417493644423,723.8592336201754,17.30740513105525,287.70876802775325,893.7380952380952,71.56269665642338,89.72027181882183,24.0,7.820826005346358,5.26440693340906,10.131945837025327,1.1628152066612643
2014-05-07,8.406923962954826,333.74913277920734,450.5874457014039,638.6945671988248,0.0220994475138121,0.0,0.0,0.0,1.5757575757575757,24.0,7.750113924777416,5.369053808282791,10.073336468253745,0.6568100381774098
2014-05-08,8.398816722769581,332.95174547511124,428.9839636704624,588.2943297649731,243.07878113570132,0.0,0.0,0.0,1.4777562862669245,24.0,7.93685681385173,5.601064937182452,10.24889477636254,0.46195990891785144
2014-05-09,8.572160902783947,334.05275296849373,446.107480838246,574.9400580945647,0.0149532710280373,9.204737732656517,0.0,0.0,70.4399723962289,24.0,7.781706011348096,5.530564977035054,10.357500076587424,0.7904548914358518
2014-05-10,9.45495975480032,395.6558747644552,442.2473855786228,748.3716117879594,0.0098039215686274,0.0,0.0,0.0,250.1562806161857,24.0,7.815327001658177,5.525435624409299,10.18941884711747,1.639632753142144
2014-05-11,9.205527071011124,370.8800018136441,425.9872288918386,655.5122411502507,0.8194709345716892,0.0,0.0091533180778032,0.0,331.89343952192627,24.0,7.777724189577066,5.638688058845077,10.189173197020292,1.427802881434058
2014-05-12,9.075123031232424,401.7761200708699,444.3572472629296,659.1853094811213,0.0,0.0,0.0,0.0,481.8926608658266,24.0,7.364154826701023,4.948318667921935,9.668400018045007,1.710968204531401
2014-05-13,8.932031842286648,362.3994014840606,428.2238621137741,655.9544971089595,0.0,0.0,0.0,27.24598988103688,67.32081044797002,24.0,7.245824964055028,4.80727714953744,9.52354872965664,1.6862068782316202
2014-05-14,8.417029783787276,319.97821698997427,453.1034072649936,680.8463654730198,0.0,0.0,0.0,0.0,1.379396984924623,24.0,6.91781107565277,4.688188008924545,9.41643220629332,1.4992187081345065
2014-05-15,8.417171636241312,365.6463116524063,467.4209075938125,598.0859829943084,0.0,0.0,0.0,0.0,1.4865771812080537,24.0,6.925633633652332,4.659296292438297,9.266115624672196,1.49153800258898
2014-05-16,8.416823199131473,342.0369224007131,517.2472228331591,627.3454267388526,0.0,0.0,0.0,0.0,1.3398533007334965,24.0,6.757605433430752,4.428038677934265,9.052623182941485,1.6592177657007214
2014-05-17,8.422780452545945,394.4971332259888,536.4558792307347,634.6027852270105,0.0,0.0,0.0,0.0,1.5819209039548023,24.0,6.993142129732969,4.786526694668832,9.28475561378507,1.429638322812976
2014-05-18,8.416435171197334,408.8125809979276,520.410392393839,701.6488766122961,0.0,0.0,0.0,0.0,1.6509695290858726,24.0,7.357433730821647,5.0251268299571805,9.760027874521384,1.0590014403756864
2014-05-19,8.453887405383496,418.4045248347267,530.8510526914301,680.5892202055343,0.0,0.0,0.0,0.0,1.3477088948787062,24.0,7.465705999390806,5.073994220137416,9.646998530146028,0.9881814059926892
2014-05-20,8.445990211008642,405.4436351014133,514.8663940833713,669.9133776351639,0.0,0.0,0.0,0.0,1.4383333333333332,24.0,7.869381653657128,5.36184943129008,10.17916493224659,0.5766085573515136
2014-05-21,9.132022777899303,544.5907054462159,473.0777721207779,766.5919031235602,0.0,1340.022029140286,0.0,36.8693288590604,263.0951220674572,24.0,7.947186239573748,5.545083657412278,10.294322300120108,1.1848365383255555
2014-05-22,9.086600880868165,478.53231100236826,514.1526739381469,713.6468171135836,16.04255018150039,0.0,0.0,66.85894390966308,201.94093064661163,24.0,8.173508360406782,5.741489538617187,10.469267101861144,0.9130925204613831
2014-05-23,8.909386014163616,415.6026461201511,512.6082439427072,704.5908215594192,7.26218400407415,560.4078588773693,0.0,0.0,278.7873541149939,24.0,8.031938467976353,5.662627323708285,10.303180383988376,0.8774475461872626
2014-05-24,9.20671068255981,422.9025292105296,438.1817913842828,775.393021215193,91.32754831075448,0.0100613437076966,938.0297117979694,104.13454400536874,227.67302550436983,24.0,8.155068373634993,5.885648097318367,10.441627348215505,1.0516423089248175
2014-05-25,9.346803658342823,428.1906189554999,473.4245854256536,730.1282310515433,0.0,525.0255613314133,0.0,97.71320529064728,145.52313959299764,24.0,8.34680716340868,5.971356769034784,10.695734336422484,0.9999964949341429
2014-05-26,9.154751962050248,447.38330235605713,422.1481562505208,702.103599372378,0.0,0.0,942.973606947492,72.0580886133106,197.3090240997809,24.0,8.287947250925436,5.959548196570661,10.66879644071689,0.8668047111248125
2014-05-27,8.97235445378753,367.1988135151651,410.5821930956877,649.7409806515421,9.561723602484472,0.0,0.0,28.00806545728031,130.28770988254897,24.0,8.556810443447748,6.27397836785941,11.018833497869922,0.41554401033978117
2014-05-28,9.2407865151876,389.8384599602529,396.185960876608,755.2253835753743,36.43616698964746,265.6716529917951,0.0,78.16717814293561,293.1443076163988,24.0,8.519126754221908,6.116953803481086,10.912350570252606,0.7216597609656912
2014-05-29,9.018193262827715,410.1817757886116,410.9154672496408,671.518115222399,24.325354448921328,513.5632682439966,0.0,58.6203102040578,227.7231436027815,24.0,8.616821637929698,6.268349324792281,11.144782861956664,0.40137162489801703
2014-05-30,9.429138719317583,447.1371755618388,422.26616131742907,684.83982128816,2.999626229825532,300.9402889242288,904.6129703435583,91.08166666666666,233.2908947228724,24.0,8.309807347149466,5.9444462356761765,10.690893012545736,1.1193313721681175
2014-05-31,9.149476251713184,430.08750887775193,439.6968410570748,846.9391553745828,9.62580724492469,0.0,0.0,271.84601685966084,16.68173027989822,24.0,8.235378305383932,5.876349540610471,10.53702338020484,0.9140979463292513
2014-06-01,8.927453525373492,445.5518243653185,468.7781850537504,710.5737376618373,2.2360280549497267,277.9276830322322,0.0,133.10732652062708,91.75418443051583,24.0,8.231606639299248,5.949093273918531,10.583119221150882,0.6958468860742446
2014-06-02,8.874600490304266,430.06588166288674,525.2292035595027,706.0771497198718,135.70422547158054,0.0,0.0,78.77666666666667,4.092798742138365,24.0,8.026889800448494,5.686021475278959,10.124762364392984,0.8477106898557718
2014-06-03,8.824586454558357,425.5825449672456,491.1236733956216,672.1994899506162,23.79406237107117,0.0,0.0,53.75638523086002,92.72957936435336,24.0,8.237950841706967,5.8900515386752925,10.52457596749927,0.5866356128513903
2014-06-04,8.856961603474907,422.8999253895189,451.47278956537696,772.0010386437663,49.1055233156548,0.0,0.0,69.7529461640339,95.00559096747284,24.0,8.242862965314073,5.648400493289752,10.537823937993268,0.6140986381608347
2014-06-05,8.521163341861874,386.2610453104365,477.1685288177191,655.8105671939875,68.66946740106354,0.0,0.0,29.89752896043328,4.198227541281624,24.0,8.465908504208647,5.965821468782326,10.705286160789663,0.055254837653226474
2014-06-06,8.798253316351857,447.0525872031535,521.8933008684402,681.3592818681694,65.03251714075569,0.0,0.0,86.99690230706557,25.99176629821791,24.0,8.327230176420924,5.975544759041151,10.617109728844689,0.47102313993093325
2014-06-07,8.937893623257619,516.729405864213,486.744964096468,791.7973366797034,0.0144927536231884,0.0,0.0,76.37246793490223,64.09678994920446,24.0,8.415008920711683,6.064731906825336,10.857166721112115,0.5228847025459356
2014-06-08,9.338442601508165,472.5573935535063,502.3511772735031,702.2852595833125,4.061538461538461,412.4386860119205,0.0,25.273845438854924,61.78210265482204,24.0,8.519664603415608,6.292791651402561,10.935290466885778,0.8187779980925569
2014-06-09,8.939671741201598,464.6909531404949,564.3516622341973,783.0206062146395,9.069548535023548,0.0,0.0,81.46801640802009,6.779742142021972,24.0,8.329904922941896,6.111417226007695,10.696490695345258,0.6097668182597022
2014-06-10,9.077741652333556,462.593963185392,571.5016048441871,730.7343531530767,0.7397085675414413,0.0,0.0,92.43834163733996,1.4421252371916509,24.0,8.435555154990741,5.955745141684903,10.76660246764616,0.6421864973428146
2014-06-11,8.877274703172914,470.684664347188,517.1914838778567,814.7382093476886,0.3336244964523633,652.5120424881686,0.0,56.19292234007069,197.08455771207176,24.0,8.207554568309877,5.838910915104372,10.46334580623206,0.6697201348630362
2014-06-12,9.165529365968336,488.8229373636815,521.1745092282657,737.0059987067215,74.23418832953742,924.673989536922,0.0,38.38,297.36240550045795,24.0,8.092108746080637,5.621785021656132,10.39426489167026,1.073420619887699
2014-06-13,8.855472020201711,574.6567903728851,542.8496284666661,782.3861115168712,27.78365622485412,0.0,0.0,0.0,247.0105035914746,24.0,7.56657573661507,5.239778870461815,9.86829121577274,1.2888962835866415
2014-06-14,8.963933616090742,493.5265145929764,523.3164023434897,851.652541694578,32.488118058647174,0.0,1078.2471319348774,0.0,139.10291010317405,24.0,7.3067677734427985,4.863541105936554,9.826510728084664,1.6571658426479434
2014-06-15,9.36517885672967,514.3691711050863,477.88359637742593,735.1182603694415,0.0,0.0,0.0,106.3365687151703,272.9646793020223,24.0,7.200551228101346,4.790573295458952,9.621025014699772,2.164627628628325
2014-06-16,8.73049356312958,500.6538938024089,479.2332018826952,717.0114749344002,0.3125,0.0,0.0,45.299597269275495,176.99939432981344,24.0,7.011554097052511,4.879891353249777,9.322129435484454,1.7189394660770683
2014-06-17,8.886243195373098,445.7755526785461,509.0045330276102,692.0218738405629,0.0,264.60124955383753,840.6916255323267,0.0,154.45949738262888,24.0,7.350689611550226,4.995143444265361,9.74558090558032,1.535553583822872
2014-06-18,9.228225276163112,531.079455911137,494.8342934858426,871.9389481128763,2.1512605042016806,228.1371237458194,0.0,29.117612074092587,263.6032783950439,24.0,7.541649554924922,5.056730294163345,9.800083168171335,1.6865757212381904
2014-06-19,9.037858278649374,498.4946680125697,625.8785029434248,771.6183993912356,0.0133333333333333,226.59333333333336,0.0,36.540807404042695,274.0677239712426,24.0,7.927249400452576,5.594024242500336,10.293752714540275,1.110608878196798
2014-06-20,9.050632659661982,505.2751683973548,526.9161012625569,771.4609255970212,0.0,55.70577615232787,893.8974358974359,0.0,206.00328558761257,24.0,7.861573567213465,5.551377020373267,10.204767609518578,1.1890590924485176
2014-06-21,9.160435386713168,473.8318780349079,488.0222858782144,830.3077975655209,0.5804988662131519,236.0808988764045,0.0,134.2039473138194,93.81368090420936,24.0,7.922413232821276,5.688784712567232,10.290587679161124,1.238022153891892
2014-06-22,9.417807892517532,521.400724044266,518.4136742657868,756.2809679443513,0.0,734.6521482578198,906.6357059245554,93.8456889953959,207.32252506449885,24.0,7.958334273245988,5.601681360469313,10.311333067285508,1.4594736192715434
2014-06-23,9.3767681018036,561.3943038534646,477.055444083965,777.8887259650176,22.198961409225127,0.0,0.0,19.46078431372549,355.5607191380225,24.0,7.758974638763245,5.379493262905088,10.366318404144472,1.6177934630403552
2014-06-24,8.864540082078268,551.1838706310041,525.4636890617254,885.1216021785981,4.717286339524975,0.0,0.0,60.28835122592585,272.99670682198064,24.0,8.004543487478655,5.663740156854118,10.545471177429118,0.8599965945996129
2014-06-25,8.867218571065601,471.9372037499716,487.0253530001301,755.5191457800895,207.5869342718435,192.089552238806,0.0,40.20054124745367,233.93235609342707,24.0,8.093263090089028,5.70910239881979,10.537361174905358,0.7739554809765732
2014-06-26,9.056953269827613,492.8380621396748,538.5726005308654,713.0775118495269,185.5598648917616,357.8630363692747,882.8810863418036,104.80614679917528,172.70305491589065,24.0,8.413552697407408,5.943475485532297,10.631580931575709,0.6434005724202052
