ds,yhat,yhat_lower,yhat_upper
2014-12-30,10.078561179366512,7.766524951599544,12.45176808516943
2014-12-31,9.922869719317402,7.620193136159077,12.213832561918451
2015-01-01,10.076905200651689,7.588689355525838,12.363247554896851
2015-01-02,9.947024467542473,7.427845512548649,12.153296363601402
2015-01-03,10.074916503189444,7.78064715995712,12.300087268441972
2015-01-04,10.222505765011768,7.808950006325015,12.58978878434463
2015-01-05,10.100646607391205,7.9100004724424835,12.47279767535829
2015-01-06,10.359802807367723,8.11279465729438,12.695834599116054
2015-01-07,10.418521252046625,7.9732791663379965,12.894660033571174
2015-01-08,10.701867272789553,8.314073438241826,12.994724767801664
2015-01-09,10.579325577292861,8.369835181144317,12.767132566043275
2015-01-10,10.571779824136236,8.37075019761273,12.947079202735843
2015-01-11,10.444961181457357,8.06013995826912,12.929798182100912
2015-01-12,9.946943239012944,7.490647055497959,12.202570077500214
2015-01-13,9.800518595449224,7.566408048692638,12.299561854683482
2015-01-14,9.519114605163841,7.003199789402396,11.958707576581064
2015-01-15,9.617694180511661,7.383686299528159,11.974835308586034
2015-01-16,9.516897653243147,7.143598619368327,11.758988786327217
2015-01-17,9.725335228596132,7.442528959574351,12.151152410307798
2015-01-18,9.931349364998528,7.563520550714625,12.168860549412098
2015-01-19,9.765941301401115,7.482613237509572,12.21175965661611
2015-01-20,9.838298001970522,7.445538434775744,12.141474060158243
2015-01-21,9.593460075147393,7.174941863885978,11.97195941191749
2015-01-22,9.544377643198764,7.268238585257922,11.974467639001196
2015-01-23,9.167396094108474,7.029999098287441,11.488036921998349
2015-01-24,9.052480621294347,6.819509047400474,11.691450099149932
2015-01-25,8.955918591652141,6.619975261646445,11.207993905258117
2015-01-26,8.53779933725708,6.1917411094958155,10.701160948769113
2015-01-27,8.396273446133684,6.050799759694441,10.736247114313608
2015-01-28,7.945607367840948,5.521408623358885,10.316379694584448
2015-01-29,7.676452799116187,5.222631433755271,10.149521642885041
2015-01-30,7.071000239708326,4.626986096177519,9.377388242951593
2015-01-31,6.753924895492142,4.433207922344942,9.140485214757932
2015-02-01,6.529368777309478,4.222375086554324,8.831676074619175
2015-02-02,6.095645676543921,3.7166973337759135,8.525340040267661
2015-02-03,6.0626340157951315,3.6562861838584926,8.513694772474253
2015-02-04,5.8259007071811935,3.3864712599273665,8.242239032335787
2015-02-05,5.834838750339612,3.614426140133537,8.271477578310233
2015-02-06,5.520623195178297,3.2796260327718385,7.696167879370767
2015-02-07,5.457994238849872,3.166991172198828,7.7652429440582305
2015-02-08,5.408784708456025,2.989506181971996,7.82193155919352
2015-02-09,5.041510213101966,2.7051255304573343,7.257665193050267
2015-02-10,4.9558001964468295,2.4236582349012052,7.272831410701683
2015-02-11,4.565890610245695,2.160619409388118,7.082449458896399
2015-02-12,4.37507905883381,1.9617164991395746,6.749094487914366
2015-02-13,3.8974594748199527,1.6709217231102909,6.2439068477107975
2015-02-14,3.8034917048740766,1.4434432589953625,6.126246115606285
2015-02-15,3.926978223533191,1.590540291255309,6.468250350630885
2015-02-16,3.954865015076857,1.6800854719197071,6.3488448208716015
2015-02-17,4.437246413619258,2.3036901071625495,6.896697313121878
2015-02-18,4.68311700333052,2.292984228592938,7.275259269710188
2015-02-19,5.071138951893184,2.805355025112288,7.454622935185261
2015-02-20,5.017982663203161,2.587897141271707,7.233860837277568
2015-02-21,5.153086073326165,3.030023168784468,7.5219290304037685
2015-02-22,5.336519444639627,3.0086644677106023,7.9025749456035275
2015-02-23,5.325309787187534,3.0272361937263126,7.693479349245671
2015-02-24,5.745355222420695,3.2904032612701317,8.062729398767068
2015-02-25,5.952957765359154,3.7290051814793372,8.285516032294733
2015-02-26,6.3316568523521735,4.044638310474094,8.713128105959129
2015-02-27,6.271343421297702,3.975197793364605,8.728751635844894
2015-02-28,6.369479407284205,4.009464670919078,8.907661380966907
2015-03-01,6.4746988122467695,3.97557789544928,8.780897219270749
2015-03-02,6.364002778810372,4.037561559694396,8.668576408761037
2015-03-03,6.706306373820393,4.302122381949063,8.973592874336479
2015-03-04,6.902987598808826,4.672731910876562,9.268835286237207
2015-03-05,7.363389232498804,5.148832406153671,9.701612200012422
2015-03-06,7.473738561581289,5.127409086084719,9.728942185095548
2015-03-07,7.800338059432844,5.335850708082091,10.235270482606257
2015-03-08,8.144681000772131,5.77857501951583,10.700243305271718
2015-03-09,8.233087014249765,5.888105876371094,10.579512679891767
2015-03-10,8.688847984708541,6.306853564767036,11.073364345321844
2015-03-11,8.877944338723186,6.586384607131277,11.230255256761192
2015-03-12,9.190338253386578,6.735535621812569,11.50288790753742
2015-03-13,9.016815351168427,6.578086538747307,11.35641526572191
2015-03-14,8.96155529786712,6.627620074171944,11.198474000145257
2015-03-15,8.898743136155229,6.646754974267351,11.082164834352376
2015-03-16,8.649656210573225,6.2344210408893455,10.8187604264806
2015-03-17,8.92729625730117,6.43998370159248,11.127001375493021
2015-03-18,9.148377391881784,6.818456055602054,11.364994252684292
2015-03-19,9.68997126808086,7.264550550470356,11.982843666525197
2015-03-20,9.864707883173567,7.637465621544955,12.229645118743019
2015-03-21,10.158826990604371,7.631399931250953,12.560146459509783
2015-03-22,10.331990463966521,7.974268325928069,12.512378503005175
2015-03-23,10.136171084561726,7.785406250432922,12.411622793198847
2015-03-24,10.281486038768577,7.895464083135408,12.669089363035582
2015-03-25,10.239678124949634,7.826874780552992,12.567410808525075
2015-03-26,10.468400868048306,7.9723186602473675,12.73182437052129
2015-03-27,10.34770934028203,7.959040918693156,12.663652621269252
2015-03-28,10.3925708279951,8.112458853855065,12.899750310904583
2015-03-29,10.351413479712026,7.8955804142088635,12.80594870235148
2015-03-30,9.945395094891502,7.611108852064416,12.40178830079014
2015-03-31,9.862433293550984,7.588782649064043,12.102379828840109
2015-04-01,9.58021998311385,6.9781425524434075,11.826803315984657
2015-04-02,9.591519591667842,7.240868085266278,12.14193396882613
2015-04-03,9.324574389469182,7.007904816018295,11.454121495847874
2015-04-04,9.332905416249437,7.01977619660502,11.695085573480842
2015-04-05,9.376949905365036,7.206487386673147,11.777390823757631
2015-04-06,9.15935571272952,6.583798230436391,11.753543214978068
2015-04-07,9.326839786226518,7.132452123573117,11.520265042358073
2015-04-08,9.305971248886413,6.9248540316046325,11.540638678339722
2015-04-09,9.539281359355162,7.23540241131758,11.867471637299497
2015-04-10,9.412198950051867,6.954369593078467,11.70299144574109
2015-04-11,9.447732918157158,7.1213052759893785,11.714488884320645
2015-04-12,9.39515684938986,7.110479633931954,11.908078259710408
2015-04-13,8.97469426970586,6.648392588119725,11.24819681780232
2015-04-14,8.885729484746761,6.727466176394515,11.463673662936548
2015-04-15,8.637848816261284,6.033685616321176,11.131132762897082
2015-04-16,8.76649672739563,6.541895017027383,11.186078570440788
2015-04-17,8.727724451282441,6.358775032152555,11.086603624033401
2015-04-18,9.0617230428579,6.57950075466839,11.441516355582525
2015-04-19,9.467157659524217,6.887567023802649,11.978096954215976
2015-04-20,9.558188226061436,7.304344979680285,12.000882124781064
2015-04-21,9.909065668421915,7.603396397628137,12.364982435918375
2015-04-22,9.93041340937647,7.52958077241369,12.309246335066009
2015-04-23,10.11842830412842,7.851718663711304,12.35488157690136
2015-04-24,9.956264257321909,7.6347438338359535,12.269553185921545
2015-04-25,10.055550852185515,7.727274538057627,12.47368936537784
2015-04-26,10.192649145439697,7.956472513931199,12.575663397253216
2015-04-27,10.031446157684758,7.768718944018589,12.301598539156414
2015-04-28,10.153990270041017,7.820180361975855,12.563203581030498
2015-04-29,9.947498944568231,7.6965192738470085,12.143452786987897
2015-04-30,9.879953054914553,7.624229687403454,12.159335393437681
2015-05-01,9.427131712771619,7.277073686126002,11.826653429128653
2015-05-02,9.224900309342848,7.136855088399583,11.512287970045204
2015-05-03,9.09698409620047,6.754452505235834,11.440797374805706
2015-05-04,8.756654268621777,6.2539173582880885,11.05150836237973
2015-05-05,8.81609929898398,6.667258772784852,11.17206345450861
2015-05-06,8.662510649944693,6.3786806381632495,10.955353948306193
2015-05-07,8.736113473767166,6.389525207864677,10.951118616515979
2015-05-08,8.468394967163702,5.96055769070888,10.682954813539576
2015-05-09,8.44672196445659,6.18906287847767,10.792201638765777
2015-05-10,8.450618661166118,6.170693493632904,10.984050608354773
2015-05-11,8.158544753226073,5.798355977941797,10.402105610567304
2015-05-12,8.16280755284245,5.665871845506558,10.443601153443039
2015-05-13,7.85413807230321,5.542319354249068,10.158470349282123
2015-05-14,7.708507160777804,5.177758529975194,10.040144915487284
2015-05-15,7.227076685579563,4.720667721429019,9.500915946326458
2015-05-16,7.088325306816533,4.694609852303934,9.409295841009042
2015-05-17,7.156896230549304,4.683127825994939,9.377137611810427
2015-05-18,7.1567559571054655,4.8603753095698226,9.605649097094677
2015-05-19,7.661589462357476,5.150930107966041,9.981684692588942
2015-05-20,7.977885052337582,5.668283007381132,10.348028090285592
2015-05-21,8.457395161103927,5.909681214469404,10.77852518312992
2015-05-22,8.480461677167384,6.091171315227498,10.67363552346233
2015-05-23,8.650120646678506,6.2934688764706275,10.963550069869678
2015-05-24,8.82232690950269,6.613440661787835,11.18660838823138
2015-05-25,8.770774369836674,6.509076433015162,10.959100438790065
2015-05-26,9.14508683136289,6.770648676853408,11.532709959780142
2015-05-27,9.31533086203384,6.973017002012458,11.713905952718248
2015-05-28,9.659051549250245,7.534120418167841,11.91172691286551
2015-05-29,9.543423603769705,7.305570305872197,12.043513861411194
2015-05-30,9.539796238184525,7.157584039307185,11.867803201513652
2015-05-31,9.482143140702409,7.0636279136888955,11.883378393849203
2015-06-01,9.151411974431355,6.721504167309837,11.385468303904023
2015-06-02,9.234691463815198,6.978978128378133,11.634000951848352
2015-06-03,9.15356997798238,6.854038575235196,11.544759703795911
2015-06-04,9.328362806988178,6.887371948538395,11.622910131316452
2015-06-05,9.143226280199599,6.817065396097528,11.63792816959583
2015-06-06,9.156579320415517,6.907485130626723,11.436313411483424
2015-06-07,9.167214130769542,6.914559406191613,11.408616047687735
2015-06-08,8.911233294962217,6.592694200934521,11.286643840810575
2015-06-09,9.031839783034503,6.7287973450717855,11.312971989744637
2015-06-10,8.914034945151121,6.757424331921343,11.228393826957978
2015-06-11,8.953540705573873,6.624605246842829,11.460149339560198
2015-06-12,8.528784122431638,5.98419845677858,10.885392265902059
2015-06-13,8.220548399416353,6.025388986867574,10.502263334966104
2015-06-14,7.884294974071553,5.48481690235881,10.310014360884479
2015-06-15,7.342242538330429,4.918933879006701,9.617249848769735
2015-06-16,7.332615246744281,5.082972175742712,9.817380421987131
2015-06-17,7.312096827322451,5.132079762278845,9.738497374702936
2015-06-18,7.693578772464658,5.487569955648649,10.003181731575312
2015-06-19,7.803803076066222,5.591920410495969,9.999820884318124
2015-06-20,8.115389779947954,5.756353121941891,10.412049404818937
2015-06-21,8.355616660035244,5.914232502177886,10.767372536672177
2015-06-22,8.24383929391513,5.845892496728447,10.524387550007278
2015-06-23,8.474410063604713,6.115701711195017,10.803227153866809
2015-06-24,8.525914275048054,6.121277633944513,10.877880277759004
2015-06-25,8.877067191665112,6.474984296469043,11.470394643813147
2015-06-26,8.926452536065606,6.588067785934515,11.141348054095507
2015-06-27,9.190503543371758,6.654060711606086,11.620585824544774
2015-06-28,9.398501258049572,6.892880324582654,11.671745253198077
2015-06-29,9.240894449195872,6.8410447096920475,11.490384168583402
2015-06-30,9.378774468854857,7.062517202939391,11.800871226992232
2015-07-01,9.278908964012613,6.933585650490754,11.654542691563229
2015-07-02,9.440534288718355,7.214032414268187,11.84938874937804
2015-07-03,9.306713709382695,6.975902005773416,11.6160028931153
2015-07-04,9.441285102610276,7.2328470713230875,11.81966656542628
2015-07-05,9.602641449546494,7.308795409522115,11.891989984353723
2015-07-06,9.481145229805302,7.236339247621828,11.892441700158118
2015-07-07,9.711026332428636,7.496641505755952,12.10025153256823
2015-07-08,9.716567093004016,7.217462635138172,12.022845056244421
2015-07-09,9.95115497764369,7.614105480108897,12.417236290560119
2015-07-10,9.817051207117979,7.37751705663702,12.305427012584634
2015-07-11,9.847315697304763,7.392986874718773,12.103267230566477
2015-07-12,9.784996388955046,7.629568985816716,12.290563835009475
2015-07-13,9.32888934970798,6.852776600234635,11.71986699741296
2015-07-14,9.154069474577412,6.569062201974558,11.429080767657087
2015-07-15,8.759642600665913,6.206399048197405,10.962156475482068
2015-07-16,8.695152402568542,6.325376471653934,10.975790406750367
2015-07-17,8.452771573901249,6.206690010952797,10.787901034494688
2015-07-18,8.6154708144883,6.455222084123871,11.069674377654161
2015-07-19,8.911569544047914,6.4885290369168365,11.25927784730453
2015-07-20,8.958901388528233,6.406284251281246,11.340276107873901
2015-07-21,9.310907212127583,7.157659205313145,11.70266294910761
2015-07-22,9.347702142327202,6.9862962985468195,11.831964545304537
2015-07-23,9.54442652043237,7.046019519190446,11.918811220818254
2015-07-24,9.384803929102477,7.047370307377509,11.83991807406215
2015-07-25,9.500986189734345,7.247709225394234,11.82716558941688
2015-07-26,9.69593767487908,7.30849657683536,12.010965572642759
2015-07-27,9.64908843595206,7.335381178931621,11.914142363996655
2015-07-28,9.93708111152924,7.47798686671237,12.273687938785333
2015-07-29,9.923759002661033,7.572842785124838,12.329840990793318
2015-07-30,10.049065463007686,7.8803827004825955,12.475956609676068
2015-07-31,9.770944846766568,7.353111109169118,12.219399644534798
2015-08-01,9.724839775867988,7.502215887786392,12.064502537659907
2015-08-02,9.747176282562855,7.680717030294792,12.3282261242076
2015-08-03,9.564984915342981,7.11623849701529,11.87528864366099
2015-08-04,9.793955433615936,7.437073094617599,11.883287994284816
2015-08-05,9.811494784464308,7.377707029849972,12.15341192963214
2015-08-06,10.0415976804837,7.6272034867180745,12.264865723032184
2015-08-07,9.904487869991033,7.543186008691338,12.251954069501567
2015-08-08,9.988765716032153,7.590935973441947,12.300611947001109
2015-08-09,10.085560653167814,7.633552188624822,12.32208813962365
